geoid,qualifying name,Percent: 25+ Less Than High School,Percent: 25+ High School or More,Percent: 25+ Some College or More,Percent: 25+ Bachelor's Degree or More,Percent: 25+ Master's Degree or More,Percent: 25+ Professional School Degree or More,Percent: 25+ Doctorate Degree
17031821500,"Census Tract 8215, Cook County, Illinois",0.1336405529953917,0.8663594470046083,0.618663594470046,0.13248847926267282,0.04262672811059908,0.0,0.0
17031530503,"Census Tract 5305.03, Cook County, Illinois",0.08833426808749299,0.911665731912507,0.6200224340998317,0.20891755468311834,0.08440830061693774,0.009254066180594503,0.009254066180594503
17031530502,"Census Tract 5305.02, Cook County, Illinois",0.11006585136406397,0.889934148635936,0.7253057384760113,0.28974600188146754,0.21354656632173094,0.0,0.0
17031530400,"Census Tract 5304, Cook County, Illinois",0.09043348281016443,0.9095665171898356,0.5949177877428998,0.10911808669656203,0.06950672645739911,0.033632286995515695,0.01046337817638266
17031530501,"Census Tract 5305.01, Cook County, Illinois",0.10947712418300654,0.8905228758169934,0.48856209150326796,0.14183006535947712,0.06241830065359477,0.016013071895424835,0.00980392156862745
17031530300,"Census Tract 5303, Cook County, Illinois",0.08796801163213377,0.9120319883678663,0.5856052344601963,0.20683387858960378,0.05888767720828789,0.0021810250817884407,0.0021810250817884407
17031530200,"Census Tract 5302, Cook County, Illinois",0.15086061424232197,0.849139385757678,0.5720553493081336,0.15254809314883563,0.07188660141748228,0.027674654066824164,0.0077624029699628755
17031491200,"Census Tract 4912, Cook County, Illinois",0.10714285714285714,0.8928571428571429,0.521978021978022,0.1401098901098901,0.06387362637362637,0.008241758241758242,0.006181318681318681
17031491300,"Census Tract 4913, Cook County, Illinois",0.16700889801505817,0.8329911019849419,0.4757015742642026,0.1704312114989733,0.05612594113620808,0.0,0.0
17031750100,"Census Tract 7501, Cook County, Illinois",0.0780189959294437,0.9219810040705563,0.6512890094979648,0.33616010854816825,0.20047489823609227,0.01594301221166893,0.0
17031530600,"Census Tract 5306, Cook County, Illinois",0.05765654060756355,0.9423434593924365,0.6497210167389956,0.20396776193428395,0.04773713577185369,0.016119032858028518,0.006819590824550527
17031540102,"Census Tract 5401.02, Cook County, Illinois",0.19087367835281024,0.8091263216471898,0.43628269337785197,0.08848080133555926,0.04674457429048414,0.0,0.0
17031530100,"Census Tract 5301, Cook County, Illinois",0.3525398028809704,0.6474601971190296,0.36239575435936316,0.13191811978771797,0.052312357846853674,0.013646702047005308,0.0
17031838800,"Census Tract 8388, Cook County, Illinois",0.1574267782426778,0.8425732217573222,0.4424686192468619,0.13336820083682008,0.034518828451882845,0.0,0.0
17031491400,"Census Tract 4914, Cook County, Illinois",0.16675271037687145,0.8332472896231286,0.5642746515229736,0.16933402168301498,0.05782137325761487,0.024264326277749097,0.016520392359318535
17031520600,"Census Tract 5206, Cook County, Illinois",0.2262727844123193,0.7737272155876807,0.42111879321181644,0.08862350722815839,0.04211187932118165,0.008799497171590195,0.0
17031500300,"Census Tract 5003, Cook County, Illinois",0.1701972242512783,0.8298027757487217,0.6303871439006574,0.38641344046749454,0.14609203798392986,0.04017531044558072,0.03287070854638422
17031520500,"Census Tract 5205, Cook County, Illinois",0.2512853470437018,0.7487146529562982,0.4222365038560411,0.15199228791773778,0.02506426735218509,0.0019280205655526992,0.0019280205655526992
17031490901,"Census Tract 4909.01, Cook County, Illinois",0.19443087445041524,0.8055691255495847,0.5334636052760137,0.16853932584269662,0.06985832926233512,0.0,0.0
17031500200,"Census Tract 5002, Cook County, Illinois",0.127831715210356,0.872168284789644,0.48220064724919093,0.10194174757281553,0.023462783171521034,0.010517799352750809,0.010517799352750809
17031520300,"Census Tract 5203, Cook County, Illinois",0.29296424452133796,0.707035755478662,0.33852364475201846,0.12946943483275664,0.07122260668973472,0.007785467128027681,0.0
17031490902,"Census Tract 4909.02, Cook County, Illinois",0.13174404015056462,0.8682559598494354,0.6762860727728983,0.24623588456712672,0.05081555834378921,0.0037641154328732747,0.0037641154328732747
17031520400,"Census Tract 5204, Cook County, Illinois",0.18225255972696247,0.8177474402730376,0.4668941979522184,0.11945392491467577,0.029351535836177476,0.004436860068259386,0.0
17031490800,"Census Tract 4908, Cook County, Illinois",0.1381315885132679,0.8618684114867321,0.5365321701199564,0.21519447473645947,0.06942929843693202,0.0029080334423845873,0.0029080334423845873
17031510200,"Census Tract 5102, Cook County, Illinois",0.14704803813714704,0.8529519618628529,0.5335533553355336,0.264026402640264,0.09387605427209388,0.02016868353502017,0.003667033370003667
17031510100,"Census Tract 5101, Cook County, Illinois",0.23649754500818332,0.7635024549918167,0.5110474631751227,0.17062193126022912,0.006955810147299509,0.006955810147299509,0.006955810147299509
17031520200,"Census Tract 5202, Cook County, Illinois",0.2681125980618366,0.7318874019381634,0.286571296723581,0.12367328103368712,0.03553299492385787,0.00046146746654360867,0.00046146746654360867
17031500100,"Census Tract 5001, Cook County, Illinois",0.06904315196998125,0.9309568480300188,0.7294559099437148,0.3103189493433396,0.15196998123827393,0.012382739212007506,0.012382739212007506
17031510300,"Census Tract 5103, Cook County, Illinois",0.20890290921836663,0.7910970907816334,0.5198037153873116,0.15247108307045215,0.05853487556957589,0.014370837714686295,0.0035050823694356818
17031490500,"Census Tract 4905, Cook County, Illinois",0.07922912205567452,0.9207708779443254,0.7644539614561028,0.37901498929336186,0.17130620985010706,0.034261241970021415,0.011420413990007138
17031491100,"Census Tract 4911, Cook County, Illinois",0.11849295369571469,0.8815070463042853,0.6180615473109002,0.26689675007190106,0.12597066436583262,0.025309174575783723,0.0
17031491000,"Census Tract 4910, Cook County, Illinois",0.22834008097165992,0.7716599190283401,0.5680161943319838,0.11983805668016194,0.039271255060728746,0.027530364372469637,0.01902834008097166
17031730700,"Census Tract 7307, Cook County, Illinois",0.11411992263056092,0.8858800773694391,0.6389426176660219,0.2134107027724049,0.07285622179239201,0.014184397163120567,0.003223726627981947
17031730600,"Census Tract 7306, Cook County, Illinois",0.05715513536742587,0.9428448646325741,0.6330038676407391,0.2505371723248818,0.08336914482165879,0.01461108723678556,0.01461108723678556
17031490700,"Census Tract 4907, Cook County, Illinois",0.10645526613816535,0.8935447338618346,0.587202718006795,0.1477916194790487,0.03284258210645526,0.0,0.0
17031730500,"Census Tract 7305, Cook County, Illinois",0.11577608142493638,0.8842239185750637,0.6768447837150128,0.2993002544529262,0.14662849872773537,0.0003180661577608143,0.0
17031490600,"Census Tract 4906, Cook County, Illinois",0.12408759124087591,0.8759124087591241,0.7007299270072993,0.38047445255474455,0.16058394160583941,0.0018248175182481751,0.0009124087591240876
17031730100,"Census Tract 7301, Cook County, Illinois",0.14748603351955308,0.852513966480447,0.547486033519553,0.253072625698324,0.08156424581005586,0.0,0.0
17031730202,"Census Tract 7302.02, Cook County, Illinois",0.04414498141263941,0.9558550185873605,0.7267657992565055,0.31970260223048325,0.18866171003717472,0.041821561338289966,0.022769516728624536
17031834000,"Census Tract 8340, Cook County, Illinois",0.12838170191834727,0.8716182980816527,0.5469749139203148,0.15838662075750123,0.057550418101328084,0.0,0.0
17031520100,"Census Tract 5201, Cook County, Illinois",0.4146153846153846,0.5853846153846154,0.21307692307692308,0.09615384615384616,0.03769230769230769,0.011538461538461539,0.006153846153846154
17031490200,"Census Tract 4902, Cook County, Illinois",0.08639863130881095,0.913601368691189,0.7100085543199316,0.3028229255774166,0.11120615911035073,0.020102651839178785,0.014114627887082978
