,Census Tract,geometry,Area Within Radius,census Area,Percent Overlap
10,17031835800,"POLYGON ((-87.617263 41.816344, -87.61854 41.815344, -87.618009 41.814344, -87.619599 41.813375, -87.62131859780335 41.81323788631025, -87.621324 41.813456, -87.62135 41.814428, -87.621359 41.814752, -87.621368 41.815114, -87.621397 41.816201, -87.621407 41.816564, -87.621084 41.816568, -87.620595 41.816576, -87.620115 41.816582, -87.619792 41.816587, -87.619646 41.816589, -87.619211 41.816595, -87.619121 41.816597, -87.619067 41.816598, -87.619034 41.816599, -87.618998 41.816599, -87.618978 41.8166, -87.618923 41.816601, -87.618492 41.816609, -87.618349 41.816612, -87.618089 41.816616, -87.617736 41.816623, -87.6177013913418 41.81662340812097, -87.617263 41.816344))",0.09341092557279672,0.2844243521943594,0.32842098382970036
11,17031610800,"POLYGON ((-87.640944 41.816263, -87.640868 41.816265, -87.640564 41.816269, -87.639652 41.816285, -87.639349 41.81629, -87.639164 41.816292, -87.63861 41.816302, -87.638426 41.816306, -87.638243 41.816309, -87.637698 41.816318, -87.637516 41.816322, -87.637375 41.816324, -87.636955 41.816332, -87.636876 41.816334, -87.636847 41.816334, -87.636816 41.816335, -87.636782 41.816336, -87.636685 41.816337, -87.63654 41.81634, -87.636292 41.816344, -87.636162 41.816347, -87.636128 41.816347, -87.636089 41.816348, -87.636029 41.816349, -87.635996 41.81635, -87.635992 41.816185, -87.635979 41.81569, -87.635976 41.815525, -87.635976 41.815376, -87.635979 41.814928, -87.63598 41.81478, -87.635958 41.814358, -87.635938 41.813946, -87.635941 41.813658, -87.635941 41.8136, -87.635948 41.813094, -87.635953 41.812673, -87.635951 41.812482, -87.635945 41.811912, -87.635944 41.811722, -87.635937 41.811561, -87.635916 41.811078, -87.63591 41.810917, -87.635902 41.810693, -87.635879 41.810021, -87.635872 41.809798, -87.635839 41.809046, -87.635865 41.809045, -87.635918 41.809044, -87.635973 41.809043, -87.636404 41.809036, -87.636555 41.809033, -87.636606 41.809032, -87.636683 41.809031, -87.636762 41.809029, -87.636815 41.809029, -87.636905 41.809027, -87.636964 41.809027, -87.637 41.809026, -87.637177 41.809022, -87.637268 41.809021, -87.637461 41.809016, -87.638041 41.809005, -87.638235 41.809001, -87.638723 41.808991, -87.64019 41.808961, -87.640679 41.808952, -87.640676 41.80912, -87.640676 41.809135, -87.640685 41.809412, -87.640693 41.809684, -87.640695 41.809745, -87.640703 41.809867, -87.640707 41.809934, -87.640707 41.810049, -87.640709 41.81032, -87.640716 41.810599, -87.640722 41.810782, -87.640726 41.810965, -87.640741 41.811514, -87.640746 41.811698, -87.64075 41.81188, -87.640765 41.812427, -87.64077 41.81261, -87.640774 41.812793, -87.640789 41.813342, -87.640794 41.813525, -87.640798 41.813707, -87.640813 41.814255, -87.640818 41.814438, -87.640892 41.814436, -87.641116 41.814432, -87.641191 41.814431, -87.641195 41.814614, -87.641203 41.814886, -87.641212 41.815163, -87.641219 41.815347, -87.641225 41.815529, -87.641235 41.815802, -87.641244 41.816075, -87.64125 41.816258, -87.641173 41.816259, -87.640944 41.816263))",0.33249826322070003,0.33249826322070003,1.0
12,17031844600,"POLYGON ((-87.621568 41.813218, -87.62223264849814 41.8111103996124, -87.62256 41.811105, -87.622885 41.8111, -87.623209 41.811094, -87.623695 41.811086, -87.623928 41.811082, -87.624184 41.811077, -87.624509 41.811071, -87.624833 41.811067, -87.625322 41.811063, -87.625805 41.811057, -87.62613 41.811054, -87.626085 41.809236, -87.627173 41.809216, -87.627375 41.809212, -87.627984 41.8092, -87.628187 41.809197, -87.628264 41.809195, -87.628498 41.809191, -87.628576 41.809191, -87.628643 41.809189, -87.628737 41.809188, -87.628847 41.809186, -87.628916 41.809185, -87.62893 41.809773, -87.628933 41.809929, -87.628955 41.810762, -87.628975 41.811539, -87.62899 41.812128, -87.628997 41.812304, -87.629014 41.81271, -87.629018 41.812833, -87.629025 41.81301, -87.629031 41.813237, -87.629052 41.813918, -87.629059 41.814146, -87.62906 41.814244, -87.629063 41.814538, -87.629064 41.814637, -87.629076 41.814999, -87.629113 41.816088, -87.629126 41.816451, -87.628928 41.816453, -87.628494 41.816459, -87.628334 41.81646, -87.628222 41.816462, -87.628136 41.816463, -87.628117 41.816463, -87.628064 41.816463, -87.628046 41.816464, -87.62769 41.816469, -87.627364 41.816474, -87.626626 41.816484, -87.626271 41.81649, -87.625947 41.816494, -87.625466 41.8165, -87.624978 41.816508, -87.624655 41.816514, -87.62433 41.816518, -87.623851 41.816526, -87.623355 41.816533, -87.623031 41.816539, -87.622706 41.816544, -87.622213 41.816553, -87.621731 41.816559, -87.621407 41.816564, -87.621397 41.816201, -87.621368 41.815114, -87.621359 41.814752, -87.62135 41.814428, -87.621324 41.813456, -87.62131859780335 41.81323788631025, -87.621568 41.813218))",0.4228156775937969,0.43467103535929025,0.9727256780390394
13,17031842600,"MULTIPOLYGON (((-87.655968 41.809344, -87.656309 41.811604, -87.6572 41.812712, -87.657568 41.814237, -87.66043 41.816344, -87.658568 41.817234, -87.656381 41.817156, -87.657114 41.818344, -87.65618 41.819344, -87.656918 41.820344, -87.65611 41.821344, -87.656201 41.822711, -87.659568 41.822987, -87.661568 41.82185, -87.66424380761727 41.823165451326155, -87.663013 41.823182, -87.662809 41.823183, -87.662146 41.82319, -87.661716 41.823193, -87.661148 41.823199, -87.660539 41.823203, -87.660446 41.823204, -87.660426 41.823204, -87.659996 41.823207, -87.659906 41.823209, -87.659778 41.823211, -87.659406 41.823217, -87.659207 41.823221, -87.658426 41.823241, -87.657638 41.823268, -87.65756 41.823271, -87.657049 41.823287, -87.656835 41.823293, -87.656446 41.823306, -87.656193 41.823312, -87.656112 41.823314, -87.65598 41.823316, -87.654941 41.823334, -87.654538 41.823342, -87.65333 41.823369, -87.653121 41.823368, -87.652713 41.823367, -87.651825 41.823378, -87.650787 41.823393, -87.649815 41.823405, -87.648246 41.823426, -87.646899 41.823445, -87.645928 41.823459, -87.645686 41.823462, -87.645326 41.823467, -87.644961 41.823471, -87.64472 41.823474, -87.644473 41.823475, -87.644097 41.823479, -87.643735 41.823486, -87.64349 41.823492, -87.643246 41.823494, -87.643 41.823498, -87.642895 41.823498, -87.642517 41.823501, -87.642274 41.823503, -87.642031 41.823506, -87.641672 41.823512, -87.641305 41.823518, -87.641063 41.823523, -87.640818 41.823525, -87.640085 41.823535, -87.639841 41.823539, -87.639596 41.823541, -87.639221 41.823546, -87.638861 41.823549, -87.638617 41.823552, -87.638346 41.823558, -87.637594 41.823561, -87.637367 41.823569, -87.637115 41.823577, -87.636593 41.823581, -87.63655 41.823581, -87.636417 41.823582, -87.636354 41.823583, -87.636151 41.821833, -87.636132 41.821276, -87.636077 41.819608, -87.636059 41.819052, -87.636057 41.819008, -87.636051 41.818876, -87.63605 41.818833, -87.636047 41.818696, -87.636038 41.818288, -87.636036 41.818152, -87.636005 41.818152, -87.635986 41.818153, -87.635942 41.818153, -87.635912 41.818153, -87.635882 41.818154, -87.635752 41.817975, -87.635556 41.817707, -87.635376 41.81746, -87.635362 41.817441, -87.635232 41.817263, -87.635226 41.817082, -87.635218 41.816811, -87.63521 41.816539, -87.635205 41.816358, -87.635363 41.816356, -87.635837 41.816351, -87.6359 41.816351, -87.635944 41.816351, -87.635996 41.81635, -87.636029 41.816349, -87.636089 41.816348, -87.636128 41.816347, -87.636162 41.816347, -87.636292 41.816344, -87.63654 41.81634, -87.636685 41.816337, -87.636782 41.816336, -87.636816 41.816335, -87.636847 41.816334, -87.636876 41.816334, -87.636955 41.816332, -87.637375 41.816324, -87.637516 41.816322, -87.637698 41.816318, -87.638243 41.816309, -87.638426 41.816306, -87.63861 41.816302, -87.639164 41.816292, -87.639349 41.81629, -87.639652 41.816285, -87.640564 41.816269, -87.640868 41.816265, -87.640944 41.816263, -87.641173 41.816259, -87.64125 41.816258, -87.641244 41.816075, -87.641235 41.815802, -87.641225 41.815529, -87.641219 41.815347, -87.641212 41.815163, -87.641203 41.814886, -87.641195 41.814614, -87.641191 41.814431, -87.641116 41.814432, -87.640892 41.814436, -87.640818 41.814438, -87.640813 41.814255, -87.640798 41.813707, -87.640794 41.813525, -87.640789 41.813342, -87.640774 41.812793, -87.64077 41.81261, -87.640765 41.812427, -87.64075 41.81188, -87.640746 41.811698, -87.640741 41.811514, -87.640726 41.810965, -87.640722 41.810782, -87.640716 41.810599, -87.640709 41.81032, -87.640707 41.810049, -87.640707 41.809934, -87.640703 41.809867, -87.640695 41.809745, -87.640693 41.809684, -87.640685 41.809412, -87.640676 41.809135, -87.640676 41.80912, -87.640679 41.808952, -87.641166 41.808942, -87.64263 41.808914, -87.643118 41.808906, -87.64336 41.808901, -87.644085 41.808887, -87.644328 41.808883, -87.64457 41.808878, -87.644954 41.808872, -87.645296 41.808863, -87.645416 41.80886, -87.645538 41.808864, -87.645684 41.808868, -87.646072 41.808863, -87.64623 41.808862, -87.647404 41.808835, -87.647674 41.808831, -87.647937 41.808828, -87.648209 41.808823, -87.648436 41.808819, -87.648598 41.808817, -87.649119 41.80881, -87.649347 41.808808, -87.649557 41.808805, -87.650186 41.808797, -87.650397 41.808795, -87.650391 41.808611, -87.650384 41.808338, -87.650373 41.808062, -87.650366 41.80788, -87.650361 41.807698, -87.650354 41.807431, -87.650347 41.807153, -87.650343 41.806972, -87.650829 41.806964, -87.65103 41.806962, -87.652289 41.806948, -87.652776 41.806943, -87.652995 41.806939, -87.653015 41.806938, -87.653735 41.806929, -87.653975 41.806927, -87.654219 41.806924, -87.654593 41.80692, -87.654953 41.806915, -87.655198 41.806912, -87.655203 41.807094, -87.655211 41.807365, -87.655218 41.80764, -87.655223 41.807823, -87.655226 41.808005, -87.655232 41.808277, -87.655236 41.808551, -87.65524 41.808734, -87.655484 41.80873, -87.656215 41.808721, -87.65646 41.808718, -87.65654300610893 41.80871628499775, -87.655968 41.809344)), ((-87.659568 41.809316, -87.65922 41.808692, -87.65911080990253 41.8086814494231, -87.659138 41.808681, -87.659863 41.808672, -87.660106 41.808669, -87.660174 41.808668, -87.66020458574323 41.80866740320501, -87.659568 41.809316)))",2.6406072107127296,3.679424723595937,0.7176684968654662
14,17031835500,"POLYGON ((-87.636118 41.823586, -87.636087 41.823586, -87.636039 41.823588, -87.635835 41.82359, -87.635108 41.823601, -87.634281 41.82361, -87.633763 41.823616, -87.633657 41.823617, -87.633417 41.82362, -87.633342 41.823621, -87.633237 41.823623, -87.633098 41.823625, -87.632705 41.823631, -87.632684 41.823631, -87.632546 41.823631, -87.632304 41.823629, -87.632144 41.823628, -87.63158 41.82364, -87.631339 41.823646, -87.6312 41.823648, -87.631017 41.823651, -87.6309 41.823653, -87.630783 41.823654, -87.630645 41.823657, -87.63061 41.823657, -87.630509 41.823658, -87.630496 41.823659, -87.630475 41.823659, -87.630296 41.823662, -87.630033 41.823666, -87.629924 41.823667, -87.629641 41.823672, -87.629384 41.823676, -87.629357 41.823676, -87.629352 41.82358, -87.629338 41.823293, -87.629334 41.823198, -87.629324 41.822937, -87.629297 41.822155, -87.629288 41.821895, -87.629242 41.820729, -87.629262 41.820479, -87.629191 41.819161, -87.629176 41.818646, -87.629174 41.818619, -87.62915 41.817946, -87.629134 41.816993, -87.629126 41.816451, -87.629113 41.816088, -87.629076 41.814999, -87.629064 41.814637, -87.629063 41.814538, -87.62906 41.814244, -87.629059 41.814146, -87.629052 41.813918, -87.629031 41.813237, -87.629025 41.81301, -87.629018 41.812833, -87.629014 41.81271, -87.628997 41.812304, -87.62899 41.812128, -87.628975 41.811539, -87.628955 41.810762, -87.628933 41.809929, -87.62893 41.809773, -87.628916 41.809185, -87.629186 41.809184, -87.630233 41.809172, -87.630374 41.809167, -87.630709 41.809162, -87.630868 41.80916, -87.630926 41.809158, -87.631102 41.809153, -87.631161 41.809152, -87.631219 41.80915, -87.631497 41.809142, -87.631619 41.809138, -87.631691 41.809136, -87.631847 41.809131, -87.632084 41.809125, -87.632465 41.809114, -87.632573 41.809111, -87.633372 41.809087, -87.633613 41.80908, -87.633633 41.80908, -87.634339 41.809074, -87.634581 41.809072, -87.634755 41.809068, -87.635157 41.80906, -87.635695 41.809049, -87.635725 41.809048, -87.635774 41.809047, -87.635806 41.809046, -87.635839 41.809046, -87.635872 41.809798, -87.635879 41.810021, -87.635902 41.810693, -87.63591 41.810917, -87.635916 41.811078, -87.635937 41.811561, -87.635944 41.811722, -87.635945 41.811912, -87.635951 41.812482, -87.635953 41.812673, -87.635948 41.813094, -87.635941 41.8136, -87.635941 41.813658, -87.635938 41.813946, -87.635958 41.814358, -87.63598 41.81478, -87.635979 41.814928, -87.635976 41.815376, -87.635976 41.815525, -87.635979 41.81569, -87.635992 41.816185, -87.635996 41.81635, -87.635944 41.816351, -87.6359 41.816351, -87.635837 41.816351, -87.635363 41.816356, -87.635205 41.816358, -87.63521 41.816539, -87.635218 41.816811, -87.635226 41.817082, -87.635232 41.817263, -87.635362 41.817441, -87.635376 41.81746, -87.635556 41.817707, -87.635752 41.817975, -87.635882 41.818154, -87.635912 41.818153, -87.635942 41.818153, -87.635986 41.818153, -87.636005 41.818152, -87.636036 41.818152, -87.636038 41.818288, -87.636047 41.818696, -87.63605 41.818833, -87.636051 41.818876, -87.636057 41.819008, -87.636059 41.819052, -87.636077 41.819608, -87.636132 41.821276, -87.636151 41.821833, -87.636354 41.823583, -87.636223 41.823584, -87.636165 41.823585, -87.636118 41.823586))",0.9140148935063445,0.9140148935063445,1.0
15,17031380600,"POLYGON ((-87.624295 41.823344, -87.623717 41.821196, -87.619017 41.818344, -87.618832 41.817344, -87.6177013913418 41.81662340812097, -87.617736 41.816623, -87.618089 41.816616, -87.618349 41.816612, -87.618492 41.816609, -87.618923 41.816601, -87.618978 41.8166, -87.618998 41.816599, -87.619034 41.816599, -87.619067 41.816598, -87.619121 41.816597, -87.619211 41.816595, -87.619646 41.816589, -87.619792 41.816587, -87.620115 41.816582, -87.620595 41.816576, -87.621084 41.816568, -87.621407 41.816564, -87.621731 41.816559, -87.622213 41.816553, -87.622706 41.816544, -87.623031 41.816539, -87.623355 41.816533, -87.623851 41.816526, -87.62433 41.816518, -87.624655 41.816514, -87.624978 41.816508, -87.625466 41.8165, -87.625947 41.816494, -87.626271 41.81649, -87.626626 41.816484, -87.627364 41.816474, -87.62769 41.816469, -87.628046 41.816464, -87.628064 41.816463, -87.628117 41.816463, -87.628136 41.816463, -87.628222 41.816462, -87.628334 41.81646, -87.628494 41.816459, -87.628928 41.816453, -87.629126 41.816451, -87.629134 41.816993, -87.62915 41.817946, -87.629174 41.818619, -87.629176 41.818646, -87.629191 41.819161, -87.629262 41.820479, -87.629242 41.820729, -87.629288 41.821895, -87.629297 41.822155, -87.629324 41.822937, -87.629334 41.823198, -87.629338 41.823293, -87.629352 41.82358, -87.629357 41.823676, -87.62931 41.823677, -87.629279 41.823677, -87.62913 41.82368, -87.629045 41.82368, -87.628968 41.823681, -87.628897 41.823681, -87.628688 41.823684, -87.628618 41.823685, -87.628412 41.823686, -87.628307 41.823688, -87.627797 41.823695, -87.627593 41.823699, -87.626422 41.823714, -87.625744 41.823723, -87.625705 41.823723, -87.625645 41.823724, -87.625625 41.823725, -87.625528 41.823726, -87.624999 41.823733, -87.624823 41.823736, -87.62467845828724 41.82373729055101, -87.624295 41.823344))",0.5040391137777993,0.8388935790854642,0.6008379684194116
16,17031839900,"POLYGON ((-87.644568 41.830245, -87.64321633475056 41.8307890452629, -87.643061 41.830792, -87.642697 41.830796, -87.642454 41.8308, -87.64221 41.830803, -87.641841 41.830809, -87.641478 41.830812, -87.641235 41.830815, -87.640991 41.830818, -87.640628 41.830824, -87.640259 41.830828, -87.640016 41.830831, -87.640006 41.830466, -87.640006 41.830449, -87.639979 41.829372, -87.63997 41.829008, -87.639961 41.828642, -87.639961 41.828621, -87.639934 41.827571, -87.639933 41.827548, -87.639925 41.827183, -87.639917 41.826818, -87.639917 41.826795, -87.639903 41.826144, -87.639894 41.825725, -87.639893 41.825631, -87.639881 41.825455, -87.639882 41.825361, -87.639879 41.825182, -87.639874 41.824787, -87.639868 41.824645, -87.639861 41.824467, -87.639861 41.823995, -87.639841 41.823539, -87.640085 41.823535, -87.640818 41.823525, -87.641063 41.823523, -87.641305 41.823518, -87.641672 41.823512, -87.642031 41.823506, -87.642274 41.823503, -87.642517 41.823501, -87.642895 41.823498, -87.643 41.823498, -87.643246 41.823494, -87.64349 41.823492, -87.643735 41.823486, -87.644097 41.823479, -87.644473 41.823475, -87.64472 41.823474, -87.644961 41.823471, -87.645326 41.823467, -87.645686 41.823462, -87.645928 41.823459, -87.646899 41.823445, -87.648246 41.823426, -87.649815 41.823405, -87.650787 41.823393, -87.651825 41.823378, -87.652713 41.823367, -87.653121 41.823368, -87.65333 41.823369, -87.654538 41.823342, -87.654941 41.823334, -87.65598 41.823316, -87.656014 41.823379, -87.656116 41.823569, -87.656151 41.823633, -87.656379 41.824059, -87.65650143459906 41.82428645469783, -87.65589 41.824666, -87.655568 41.825899, -87.654568 41.825479, -87.652615 41.826344, -87.653569 41.827344, -87.651317 41.828093, -87.650568 41.829354, -87.64894 41.827973, -87.64833 41.828106, -87.648223 41.828689, -87.648886 41.829344, -87.64751645260279 41.83073245400494, -87.647392 41.830734, -87.646768 41.830742, -87.646427 41.830746, -87.646106 41.83075, -87.645862 41.830753, -87.645491 41.830758, -87.64527933875789 41.83076036493008, -87.644568 41.830245))",0.839406774545454,1.167220975364041,0.7191498373164978
17,17031340600,"POLYGON ((-87.633568 41.827499, -87.633141 41.825344, -87.631568 41.823688, -87.631087 41.824344, -87.631351892949 41.83094275673681, -87.63118 41.830946, -87.6311 41.830948, -87.630919 41.83095, -87.630833 41.830951, -87.630793 41.830951, -87.630673 41.830953, -87.630634 41.830954, -87.630603 41.830954, -87.630513 41.830955, -87.630484 41.830956, -87.630219 41.830959, -87.630141 41.83096, -87.629936 41.830963, -87.629907 41.830963, -87.62983 41.830965, -87.629782 41.830965, -87.629641 41.830968, -87.629594 41.83097, -87.629512 41.830971, -87.629474 41.830971, -87.629384 41.830971, -87.629115 41.830973, -87.628996 41.830975, -87.628925 41.83093, -87.628928 41.830877, -87.628895 41.829931, -87.628873 41.8296, -87.628863 41.829156, -87.628863 41.829088, -87.628864 41.828963, -87.628864 41.828773, -87.628864 41.828668, -87.628875 41.828388, -87.628897 41.827849, -87.6289 41.82767, -87.628914 41.827631, -87.62897 41.827573, -87.629036 41.827508, -87.629072 41.827423, -87.629094 41.82733, -87.629082 41.827191, -87.629064 41.8266, -87.629029 41.82538, -87.628994 41.82441, -87.628968 41.823681, -87.629045 41.82368, -87.62913 41.82368, -87.629279 41.823677, -87.62931 41.823677, -87.629357 41.823676, -87.629384 41.823676, -87.629641 41.823672, -87.629924 41.823667, -87.630033 41.823666, -87.630296 41.823662, -87.630475 41.823659, -87.630496 41.823659, -87.630509 41.823658, -87.63061 41.823657, -87.630645 41.823657, -87.630783 41.823654, -87.6309 41.823653, -87.631017 41.823651, -87.6312 41.823648, -87.631339 41.823646, -87.63158 41.82364, -87.632144 41.823628, -87.632304 41.823629, -87.632546 41.823631, -87.632684 41.823631, -87.632705 41.823631, -87.633098 41.823625, -87.633237 41.823623, -87.633342 41.823621, -87.633417 41.82362, -87.633657 41.823617, -87.633763 41.823616, -87.634281 41.82361, -87.635108 41.823601, -87.635835 41.82359, -87.636039 41.823588, -87.636087 41.823586, -87.636118 41.823586, -87.636165 41.823585, -87.636223 41.823584, -87.636354 41.823583, -87.636351 41.824433, -87.636353 41.825408, -87.636375 41.826331, -87.636375 41.826392, -87.636377 41.826577, -87.636378 41.826639, -87.636379 41.827231, -87.63635516353446 41.82791071171279, -87.633568 41.827499))",0.28225807250617385,0.4965760885289389,0.5684085058189924
18,17031351500,"POLYGON ((-87.626987 41.829344, -87.627092 41.828344, -87.627568 41.82817, -87.628381 41.826344, -87.628076 41.825344, -87.627568 41.824729, -87.626568 41.825246, -87.62642014692248 41.82514325464105, -87.626412 41.824677, -87.626418 41.824171, -87.626413 41.823914, -87.626422 41.823714, -87.627593 41.823699, -87.627797 41.823695, -87.628307 41.823688, -87.628412 41.823686, -87.628618 41.823685, -87.628688 41.823684, -87.628897 41.823681, -87.628968 41.823681, -87.628994 41.82441, -87.629029 41.82538, -87.629064 41.8266, -87.629082 41.827191, -87.629094 41.82733, -87.629072 41.827423, -87.629036 41.827508, -87.62897 41.827573, -87.628914 41.827631, -87.6289 41.82767, -87.628897 41.827849, -87.628875 41.828388, -87.628864 41.828668, -87.628864 41.828773, -87.628864 41.828963, -87.628863 41.829088, -87.628863 41.829156, -87.628873 41.8296, -87.628895 41.829931, -87.628928 41.830877, -87.628925 41.83093, -87.628996 41.830975, -87.628683 41.83098, -87.62835541333538 41.83098545977774, -87.626987 41.829344))",0.09725212991939892,0.16622121213412144,0.5850765294680177
19,17031351400,"POLYGON ((-87.62527 41.824344, -87.62467845828724 41.82373729055101, -87.624823 41.823736, -87.624999 41.823733, -87.625528 41.823726, -87.625625 41.823725, -87.625645 41.823724, -87.625705 41.823723, -87.625744 41.823723, -87.626422 41.823714, -87.626413 41.823914, -87.626418 41.824171, -87.626412 41.824677, -87.62642014692248 41.82514325464105, -87.62527 41.824344))",0.012464930523980408,0.3239576319066043,0.038477039267820055
20,17031840000,"POLYGON ((-87.638568 41.830456, -87.638118 41.828795, -87.636919 41.827994, -87.63635516353446 41.82791071171279, -87.636379 41.827231, -87.636378 41.826639, -87.636377 41.826577, -87.636375 41.826392, -87.636375 41.826331, -87.636353 41.825408, -87.636351 41.824433, -87.636354 41.823583, -87.636417 41.823582, -87.63655 41.823581, -87.636593 41.823581, -87.637115 41.823577, -87.637367 41.823569, -87.637594 41.823561, -87.638346 41.823558, -87.638617 41.823552, -87.638861 41.823549, -87.639221 41.823546, -87.639596 41.823541, -87.639841 41.823539, -87.639861 41.823995, -87.639861 41.824467, -87.639868 41.824645, -87.639874 41.824787, -87.639879 41.825182, -87.639882 41.825361, -87.639881 41.825455, -87.639893 41.825631, -87.639894 41.825725, -87.639903 41.826144, -87.639917 41.826795, -87.639917 41.826818, -87.639925 41.827183, -87.639933 41.827548, -87.639934 41.827571, -87.639961 41.828621, -87.639961 41.828642, -87.63997 41.829008, -87.639979 41.829372, -87.640006 41.830449, -87.640006 41.830466, -87.640016 41.830831, -87.640259 41.830828, -87.640628 41.830824, -87.640991 41.830818, -87.641235 41.830815, -87.641245 41.831272, -87.641251 41.831544, -87.6412562753071 41.831760709615715, -87.638568 41.830456))",0.19934105497310747,0.5693939346532,0.35009339376704085
21,17031839800,"POLYGON ((-87.642568 41.83105, -87.641568 41.831912, -87.6412562753071 41.831760709615715, -87.641251 41.831544, -87.641245 41.831272, -87.641235 41.830815, -87.641478 41.830812, -87.641841 41.830809, -87.64221 41.830803, -87.642454 41.8308, -87.642697 41.830796, -87.643061 41.830792, -87.64321633475056 41.8307890452629, -87.642568 41.83105))",0.01002553503447026,0.266175163928575,0.03766517839793834
22,17031590700,"POLYGON ((-87.664607 41.823344, -87.661568 41.824297, -87.660568 41.82405, -87.659568 41.825043, -87.659075 41.823837, -87.657124 41.8239, -87.65650143459906 41.82428645469783, -87.656379 41.824059, -87.656151 41.823633, -87.656116 41.823569, -87.656014 41.823379, -87.65598 41.823316, -87.656112 41.823314, -87.656193 41.823312, -87.656446 41.823306, -87.656835 41.823293, -87.657049 41.823287, -87.65756 41.823271, -87.657638 41.823268, -87.658426 41.823241, -87.659207 41.823221, -87.659406 41.823217, -87.659778 41.823211, -87.659906 41.823209, -87.659996 41.823207, -87.660426 41.823204, -87.660446 41.823204, -87.660539 41.823203, -87.661148 41.823199, -87.661716 41.823193, -87.662146 41.82319, -87.662809 41.823183, -87.663013 41.823182, -87.66424380761727 41.823165451326155, -87.664607 41.823344))",0.06260445669530332,0.8824440483084675,0.07094439224255415
23,17031839700,"POLYGON ((-87.646568 41.831694, -87.64527933875789 41.83076036493008, -87.645491 41.830758, -87.645862 41.830753, -87.646106 41.83075, -87.646427 41.830746, -87.646768 41.830742, -87.647392 41.830734, -87.64751645260279 41.83073245400494, -87.646568 41.831694))",0.009800386652134358,0.6318420644145142,0.01551081702864421
24,17031340500,"POLYGON ((-87.631368 41.831344, -87.63088451404151 41.8382886714362, -87.630874 41.838289, -87.630849 41.838289, -87.630812 41.83829, -87.630704 41.838294, -87.630668 41.838296, -87.630432 41.838304, -87.630385 41.838306, -87.630337 41.838308, -87.63019 41.838313, -87.63012 41.838308, -87.630026 41.8383, -87.629784 41.83828, -87.629784 41.838256, -87.629764 41.837548, -87.62974570398742 41.83687958567407, -87.630149 41.836344, -87.62965406130813 41.83301828459022, -87.629645 41.832521, -87.629618 41.8317, -87.629594 41.83097, -87.629641 41.830968, -87.629782 41.830965, -87.62983 41.830965, -87.629907 41.830963, -87.629936 41.830963, -87.630141 41.83096, -87.630219 41.830959, -87.630484 41.830956, -87.630513 41.830955, -87.630603 41.830954, -87.630634 41.830954, -87.630673 41.830953, -87.630793 41.830951, -87.630833 41.830951, -87.630919 41.83095, -87.6311 41.830948, -87.63118 41.830946, -87.631351892949 41.83094275673681, -87.631368 41.831344))",0.09057991269206535,0.43544910835807166,0.20801492287723575
25,17031842000,"MULTIPOLYGON (((-87.629568 41.83244, -87.62835541333538 41.83098545977774, -87.628683 41.83098, -87.628996 41.830975, -87.629115 41.830973, -87.629384 41.830971, -87.629474 41.830971, -87.629512 41.830971, -87.629594 41.83097, -87.629618 41.8317, -87.629645 41.832521, -87.62965406130813 41.83301828459022, -87.629568 41.83244)), ((-87.629396 41.837344, -87.62974570398742 41.83687958567407, -87.629764 41.837548, -87.629784 41.838256, -87.629784 41.83828, -87.62971 41.838274, -87.629633 41.838268, -87.629618 41.838267, -87.629591 41.838267, -87.62940802425143 41.83826894241771, -87.629396 41.837344)))",0.013052410948265343,0.5900130063118604,0.02212224274487653
26,17031340400,"POLYGON ((-87.630568 41.842835, -87.630373 41.839539, -87.629838 41.839344, -87.62978786998704 41.839227146822914, -87.629785 41.838524, -87.629784 41.83828, -87.630026 41.8383, -87.63012 41.838308, -87.63019 41.838313, -87.630337 41.838308, -87.630385 41.838306, -87.630432 41.838304, -87.630668 41.838296, -87.630704 41.838294, -87.630812 41.83829, -87.630849 41.838289, -87.630874 41.838289, -87.63088451404151 41.8382886714362, -87.630568 41.842835))",0.017913505675373715,0.29031341737722577,0.06170402262909319
27,17031350400,"POLYGON ((-87.629409 41.838344, -87.62940802425143 41.83826894241771, -87.629591 41.838267, -87.629618 41.838267, -87.629633 41.838268, -87.62971 41.838274, -87.629784 41.83828, -87.629785 41.838524, -87.62978786998704 41.839227146822914, -87.629409 41.838344))",0.001784171855464694,0.2014540389773964,0.008856471007091013
